304	872	7918
305	872	7919
306	872	7893
307	872	7891
308	872	7791
309	872	7792
310	872	7788
311	872	7785
312	872	7789
313	872	7787
314	872	7784
315	872	7786
316	872	7783
317	872	7755
318	872	7756
319	872	7733
320	872	7715
321	872	7671
322	872	9457
323	872	9461
324	872	9430
325	872	9432
326	872	9411
327	872	9416
328	872	9422
329	872	9409
330	872	9408
331	872	9380
332	872	9376
333	872	9375
334	872	9374
335	872	8956
336	872	8961
337	872	8959
338	872	8943
339	872	8942
340	872	8924
341	872	8918
342	872	8915
343	872	8910
344	872	8916
345	872	8913
346	872	8912
347	872	8909
348	872	8906
349	872	8907
350	872	8905
351	872	8904
352	872	8903
353	872	8900
354	872	8899
355	872	8898
356	872	8896
357	872	8895
358	872	8891
359	872	8894
360	872	8893
361	872	8892
362	872	8871
363	872	8890
364	872	8889
365	872	8887
366	872	8882
367	872	8879
368	872	8877
369	872	8876
370	872	8875
371	872	8874
372	872	8872
373	872	8869
374	872	8867
375	872	8865
376	872	8863
377	872	8864
378	872	8862
379	872	8858
380	872	8856
381	872	8855
382	872	8854
383	872	8853
384	872	8852
385	872	8851
386	872	8850
387	872	8849
388	872	9986
389	872	9979
390	872	9957
391	872	9964
392	872	9951
393	872	9955
394	872	9926
395	872	9944
396	872	9898
397	872	9897
398	872	9896
399	872	9863
400	872	9843
401	872	9850
402	872	9841
403	872	8584
404	872	8581
405	872	8580
406	872	8579
407	872	8576
408	872	8574
409	872	8575
410	872	8573
411	872	8567
412	872	8566
413	872	8563
414	872	8562
415	872	8561
416	872	8559
417	872	8557
418	872	8556
419	872	8550
420	872	8554
421	872	8553
422	872	8552
423	872	8549
424	872	8539
425	872	8535
426	872	8670
427	872	8669
428	872	8668
429	872	8667
430	872	8653
431	872	8648
432	872	8639
433	872	8632
434	872	8634
435	872	8629
436	872	8626
437	872	8620
438	872	8618
439	872	8616
440	872	8611
441	872	8610
442	872	8606
443	872	8588
444	872	8587
445	872	10108
446	872	10109
447	872	10083
448	872	10084
449	872	10095
450	872	10071
451	872	10077
452	872	10068
453	872	10060
454	872	10055
455	872	10008
456	872	10003
457	872	8848
458	872	8847
459	872	8845
460	872	8836
461	872	8832
462	872	8830
463	872	8821
464	872	8820
465	872	8809
466	872	8796
467	872	8792
468	872	8766
469	872	8764
470	872	8759
471	872	8758
472	872	9619
473	872	9620
474	872	9617
475	872	9546
476	872	9542
477	872	9501
478	872	9499
479	872	9484
480	872	9485
481	872	9472
482	872	9471
483	872	9470
484	872	8754
485	872	8755
486	872	8752
487	872	8749
488	872	8745
489	872	8719
490	872	8723
491	872	8725
492	872	8711
493	872	8698
494	872	8700
495	873	8700
496	873	8711
497	873	8725
498	873	8752
499	873	8755
500	873	9485
501	873	9542
502	873	9546
503	873	9617
504	873	9620
505	873	9625
506	873	8759
507	873	8766
508	873	8792
509	873	8796
510	873	8809
511	873	8820
512	873	8821
513	873	8830
514	873	8832
515	873	8836
516	873	8845
517	873	8847
518	873	8848
519	873	10060
520	873	10077
521	873	10095
522	873	10109
523	873	10108
524	873	8588
525	873	8610
526	873	8611
527	873	8616
528	873	8618
529	873	8620
530	873	8626
531	873	8629
532	873	8648
533	873	8653
534	873	8667
535	873	8668
536	873	8669
537	873	8535
538	873	8539
539	873	8549
540	873	8552
541	873	8553
542	873	8554
543	873	8550
544	873	8556
545	873	8557
546	873	8559
547	873	8561
548	873	8562
549	873	8563
550	873	8566
551	873	8567
552	873	8573
553	873	8575
554	873	8574
555	873	8576
556	873	8579
557	873	8580
558	873	8581
559	873	9841
560	873	9850
561	873	9843
562	873	9863
563	873	9896
564	873	9897
565	873	9898
566	873	9926
567	873	9955
568	873	9951
569	873	9964
570	873	9979
571	873	9986
572	873	8849
573	873	8851
574	873	8852
575	873	8853
576	873	8854
577	873	8855
578	873	8856
579	873	8858
580	873	8862
581	873	8864
582	873	8863
583	873	8865
584	873	8867
585	873	8869
586	873	8872
587	873	8874
588	873	8875
589	873	8876
590	873	8877
591	873	8879
592	873	8882
593	873	8887
594	873	8889
595	873	8871
596	873	8892
597	873	8893
598	873	8891
599	873	8895
600	873	8896
601	873	8898
602	873	8899
603	873	8900
604	873	8903
605	873	8904
606	873	8905
607	873	8907
608	873	8906
609	873	8909
610	873	8908
611	873	8912
612	873	8913
613	873	8915
614	873	8924
615	873	8942
616	873	8943
617	873	8959
618	873	8961
619	873	9374
620	873	9375
621	873	9380
622	873	9408
623	873	9409
624	873	9422
625	873	9411
626	873	9432
627	873	9457
628	873	7715
629	873	7755
630	873	7783
631	873	7786
632	873	7784
633	873	7787
634	873	7785
635	873	7788
636	873	7792
637	873	7791
638	873	7891
639	873	7919
640	873	9260
641	873	9266
642	873	9271
643	873	9287
644	873	9295
645	873	9309
646	873	9308
647	873	9310
648	873	9319
649	873	9330
650	873	9370
651	873	9373
652	873	9368
653	873	7933
654	873	7935
655	873	7937
656	873	7968
657	873	7969
658	873	7970
659	873	7993
660	873	7994
661	873	9159
662	873	9160
663	873	9167
664	873	9174
665	873	9175
666	873	9184
667	873	9211
668	873	9215
669	873	9228
670	873	9240
671	873	9245
672	873	9673
673	873	9672
674	873	9709
675	873	9710
676	873	9711
677	873	9712
678	873	9722
679	873	9723
680	873	9771
681	873	9772
682	873	9807
683	873	8270
684	873	8274
685	873	8278
686	873	8288
687	873	8290
688	873	8291
689	873	8296
690	873	8303
691	873	8304
692	873	8308
693	873	8309
694	873	8386
695	873	8460
696	873	8471
697	873	8982
698	873	8999
699	873	9002
700	873	9008
701	873	9042
702	873	9048
703	873	9049
704	873	9051
705	873	9053
706	873	9084
707	873	9103
708	873	9110
709	873	9112
710	873	9126
711	873	9150
712	874	9051
713	874	8996
714	874	9807
715	874	9184
716	874	9167
717	874	9271
718	874	9260
719	874	7785
720	874	9416
721	874	8959
722	874	8865
723	874	9898
724	874	8575
725	874	8561
726	874	8553
727	874	8539
728	874	8669
729	874	8667
730	874	8653
731	874	8639
732	874	8629
733	874	8620
734	874	8832
735	874	8766
736	874	8759
737	874	9470
738	874	8700
739	875	8700
740	875	8725
741	875	8749
742	875	8755
743	875	9470
744	875	9485
745	875	9471
746	875	9473
747	875	9546
748	875	9613
749	875	8759
750	875	8758
751	875	8757
752	875	8760
753	875	8764
754	875	8766
755	875	8796
756	875	8820
757	875	8821
758	875	8832
759	875	8836
760	875	8843
761	875	8845
762	875	8848
763	875	10003
764	875	10077
765	875	10109
766	875	8587
767	875	8610
768	875	8611
769	875	8620
770	875	8626
771	875	8648
772	875	8653
773	875	8667
774	875	8669
775	875	8676
776	875	8539
777	875	8535
778	875	8552
779	875	8553
780	875	8554
781	875	8556
782	875	8559
783	875	8557
784	875	8561
785	875	8562
786	875	8563
787	875	8566
788	875	8575
789	875	8576
790	875	8579
791	875	8581
792	875	8580
793	875	9896
794	875	9897
795	875	9850
796	875	9944
797	875	9945
798	875	8849
799	875	8851
800	875	8850
801	875	8855
802	875	8854
803	875	8853
804	875	8852
805	875	8856
806	875	8862
807	875	8858
808	875	8865
809	875	8867
810	875	8863
811	875	8869
812	875	8872
813	875	8877
814	875	8876
815	875	8875
816	875	8874
817	875	8889
818	875	8887
819	875	8882
820	875	8879
821	875	8892
822	875	8893
823	875	8899
824	875	8898
825	875	8895
826	875	8906
827	875	8907
828	875	8905
829	875	8904
830	875	8900
831	875	8909
832	875	8913
833	875	8912
834	875	8915
835	875	8924
836	875	8943
837	875	8942
838	875	8961
839	875	9376
840	875	9422
841	875	9424
842	875	9432
843	875	9461
844	875	7756
845	875	7787
846	875	7786
847	875	9247
848	875	7919
849	875	9260
850	875	9266
851	875	9274
852	875	9287
853	875	9310
854	875	9308
855	875	9309
856	875	9319
857	875	9327
858	875	9330
859	875	9373
860	875	9370
861	875	7935
862	875	7968
863	875	7969
864	875	7977
865	875	9159
866	875	9167
867	875	9175
868	875	9174
869	875	9215
870	875	9228
871	875	9722
872	875	9709
873	875	9705
874	875	9723
875	875	9772
876	875	9771
877	875	8274
878	875	8270
879	875	8272
880	875	8290
881	875	8301
882	875	8308
883	875	8408
884	875	8460
885	875	8982
886	875	8492
887	875	8999
888	875	9008
889	875	9051
890	875	9049
891	875	9053
892	875	9084
893	875	9103
894	875	9110
895	875	9113
896	875	9126
897	876	9150
898	876	9126
899	876	9112
900	876	9109
901	876	9111
902	876	9110
903	876	9103
904	876	9078
905	876	9084
906	876	9057
907	876	9053
908	876	9049
909	876	9051
910	876	9048
911	876	9042
912	876	8992
913	876	9008
914	876	8999
915	876	9002
916	876	8996
917	876	8997
918	876	8991
919	876	8520
920	876	8511
921	876	8503
922	876	8510
923	876	8512
924	876	8513
925	876	8514
926	876	8515
927	876	8516
928	876	8518
929	876	8519
930	876	8982
931	876	8460
932	876	8430
933	876	8428
934	876	8427
935	876	8459
936	876	8471
937	876	8463
938	876	8396
939	876	8386
940	876	8327
941	876	8334
942	876	8338
943	876	8341
944	876	8309
945	876	8308
946	876	8303
947	876	8302
948	876	8304
949	876	8296
950	876	8288
951	876	8278
952	876	8290
953	876	8291
954	876	8287
955	876	8289
956	876	8272
957	876	8270
958	876	8274
959	876	8222
960	876	9829
961	876	9812
962	876	9808
963	876	9778
964	876	9807
965	876	9771
966	876	9772
967	876	9751
968	876	9723
969	876	9713
970	876	9672
971	876	9673
972	876	9675
973	876	9674
974	876	9691
975	876	9709
976	876	9711
977	876	9710
978	876	9722
979	876	9712
980	876	9245
981	876	9240
982	876	9228
983	876	9215
984	876	9211
985	876	9183
986	876	9184
987	876	9161
988	876	9174
989	876	9175
990	876	9169
991	876	9167
992	876	9159
993	876	9160
994	876	8195
995	876	7992
996	876	7994
997	876	7993
998	876	7971
999	876	7969
1000	876	7970
1001	876	7968
1002	876	7937
1003	876	7938
1004	876	7935
1005	876	7933
1006	876	9370
1007	876	9373
1008	876	9368
1009	876	9372
1010	876	9330
1011	876	9319
1012	876	9309
1013	876	9308
1014	876	9310
1015	876	9295
1016	876	9287
1017	876	9279
1018	876	9271
1019	876	9266
1020	876	9260
1021	876	7919
1022	876	7918
1023	876	9247
1024	876	7912
1025	876	7915
1026	876	7893
1027	876	7891
1028	876	7791
1029	876	7786
1030	876	7787
1031	876	7784
1032	876	7792
1033	876	7789
1034	876	7785
1035	876	7788
1036	876	7783
1037	876	7733
1038	876	7756
1039	876	7755
1040	876	7715
1041	876	7671
1042	876	9461
1043	876	9457
1044	876	9430
1045	876	9432
1046	876	9416
1047	876	9411
1048	876	9422
1049	876	9409
1050	876	9408
1051	876	9380
1052	876	9376
1053	876	9375
1054	876	9374
1055	876	8956
1056	876	8961
1057	876	8959
1058	876	8942
1059	876	8943
1060	876	8922
1061	876	8924
1062	876	8918
1063	876	8915
1064	876	8916
1065	876	8910
1066	876	8913
1067	876	8909
1068	876	8908
1069	876	8900
1070	876	8903
1071	876	8904
1072	876	8905
1073	876	8907
1074	876	8906
1075	876	8895
1076	876	8896
1077	876	8898
1078	876	8899
1079	876	8893
1080	876	8891
1081	876	8892
1082	876	8879
1083	876	8882
1084	876	8887
1085	876	8889
1086	876	8871
1087	876	8890
1088	876	8874
1089	876	8875
1090	876	8876
1091	876	8877
1092	876	8872
1093	876	8869
1094	876	8863
1095	876	8864
1096	876	8867
1097	876	8865
1098	876	8858
1099	876	8862
1100	876	8856
1101	876	8852
1102	876	8853
1103	876	8854
1104	876	8855
1105	876	8850
1106	876	8851
1107	876	8849
1108	876	9926
1109	876	9919
1110	876	9951
1111	876	9955
1112	876	9986
1113	876	9979
1114	876	9957
1115	876	9964
1116	876	9898
1117	876	9901
1118	876	9912
1119	876	9913
1120	876	9850
1121	876	9843
1122	876	9863
1123	876	9897
1124	876	9896
1125	876	9841
1126	876	8584
1127	876	8580
1128	876	8581
1129	876	8579
1130	876	8576
1131	876	8574
1132	876	8575
1133	876	8573
1134	876	8567
1135	876	8566
1136	876	8563
1137	876	8562
1138	876	8561
1139	876	8557
1140	876	8559
1141	876	8556
1142	876	8550
1143	876	8554
1144	876	8553
1145	876	8552
1146	876	8535
1147	876	8539
1148	876	8549
1149	876	8669
1150	876	8670
1151	876	8668
1152	876	8667
1153	876	8653
1154	876	8648
1155	876	8639
1156	876	8622
1157	876	8629
1158	876	8632
1159	876	8634
1160	876	8626
1161	876	8620
1162	876	8618
1163	876	8589
1164	876	8616
1165	876	8611
1166	876	8610
1167	876	8606
1168	876	8588
1169	876	8587
1170	876	10136
1171	876	10108
1172	876	10109
1173	876	10095
1174	876	10084
1175	876	10083
1176	876	10071
1177	876	10077
1178	876	10068
1179	876	10060
1180	876	10055
1181	876	10008
1182	876	10003
1183	876	8848
1184	876	8847
1185	876	8845
1186	876	8836
1187	876	8832
1188	876	8830
1189	876	8821
1190	876	8820
1191	876	8809
1192	876	8796
1193	876	8792
1194	876	8766
1195	876	8764
1196	876	8757
1197	876	8758
1198	876	8759
1199	876	9619
1200	876	9617
1201	876	9620
1202	876	9546
1203	876	9542
1204	876	9501
1205	876	9484
1206	876	9499
1207	876	9485
1208	876	8755
1209	876	8754
1210	876	8752
1211	876	8749
1212	876	8745
1213	876	8723
1214	876	8719
1215	876	8725
1216	876	8711
1217	876	8698
1218	876	8700
1219	876	8693
1220	877	8700
1221	877	8698
1222	877	8711
1223	877	8725
1224	877	8719
1225	877	8723
1226	877	8745
1227	877	8749
1228	877	8752
1229	877	8754
1230	877	8755
1231	877	9485
1232	877	9499
1233	877	9484
1234	877	9501
1235	877	9542
1236	877	9546
1237	877	9620
1238	877	9617
1239	877	9619
1240	877	8759
1241	877	8758
1242	877	8764
1243	877	8766
1244	877	8792
1245	877	8796
1246	877	8809
1247	877	8820
1248	877	8821
1249	877	8830
1250	877	8832
1251	877	8836
1252	877	8845
1253	877	8847
1254	877	8848
1255	877	10003
1256	877	10008
1257	877	10055
1258	877	10060
1259	877	10068
1260	877	10077
1261	877	10071
1262	877	10083
1263	877	10084
1264	877	10095
1265	877	10109
1266	877	10108
1267	877	8587
1268	877	8588
1269	877	8606
1270	877	8610
1271	877	8611
1272	877	8616
1273	877	8618
1274	877	8620
1275	877	8626
1276	877	8634
1277	877	8632
1278	877	8629
1279	877	8639
1280	877	8648
1281	877	8653
1282	877	8667
1283	877	8668
1284	877	8670
1285	877	8669
1286	877	8549
1287	877	8539
1288	877	8535
1289	877	8552
1290	877	8553
1291	877	8554
1292	877	8550
1293	877	8556
1294	877	8559
1295	877	8557
1296	877	8561
1297	877	8562
1298	877	8563
1299	877	8566
1300	877	8567
1301	877	8573
1302	877	8575
1303	877	8574
1304	877	8576
1305	877	8579
1306	877	8581
1307	877	8580
1308	877	8584
1309	877	9841
1310	877	9896
1311	877	9897
1312	877	9863
1313	877	9843
1314	877	9850
1315	877	9901
1316	877	9898
1317	877	9964
1318	877	9957
1319	877	9979
1320	877	9986
1321	877	9976
1322	877	9955
1323	877	9951
1324	877	9926
1325	877	8849
1326	877	8851
1327	877	8850
1328	877	8855
1329	877	8854
1330	877	8853
1331	877	8852
1332	877	8856
1333	877	8862
1334	877	8858
1335	877	8865
1336	877	8867
1337	877	8864
1338	877	8859
1339	877	8861
1340	877	8863
1341	877	8869
1342	877	8872
1343	877	8877
1344	877	8876
1345	877	8875
1346	877	8874
1347	877	8890
1348	877	8871
1349	877	8889
1350	877	8887
1351	877	8882
1352	877	8879
1353	877	8892
1354	877	8891
1355	877	8894
1356	877	8893
1357	877	8899
1358	877	8898
1359	877	8896
1360	877	8895
1361	877	8906
1362	877	8907
1363	877	8905
1364	877	8904
1365	877	8903
1366	877	8900
1367	877	8908
1368	877	8909
1369	877	8913
1370	877	8912
1371	877	8870
1372	877	8910
1373	877	8916
1374	877	8915
1375	877	8918
1376	877	8924
1377	877	8943
1378	877	8942
1379	877	8959
1380	877	8961
1381	877	8956
1382	877	9374
1383	877	9375
1384	877	9376
1385	877	9380
1386	877	9408
1387	877	9409
1388	877	9422
1389	877	9411
1390	877	9416
1391	877	9424
1392	877	9432
1393	877	9430
1394	877	9457
1395	877	9461
1396	877	7671
1397	877	7715
1398	877	7755
1399	877	7756
1400	877	7733
1401	877	7783
1402	877	7788
1403	877	7785
1404	877	7789
1405	877	7792
1406	877	7784
1407	877	7787
1408	877	7786
1409	877	7791
1410	877	7890
1411	877	7891
1412	877	7893
1413	877	7915
1414	877	7912
1415	877	9247
1416	877	7918
1417	877	7919
1418	877	9260
1419	877	9266
1420	877	9271
1421	877	9279
1422	877	9287
1423	877	9295
1424	877	9310
1425	877	9308
1426	877	9309
1427	877	9319
1428	877	9330
1429	877	9372
1430	877	9368
1431	877	9373
1432	877	9370
1433	877	7933
1434	877	7935
1435	877	7938
1436	877	7937
1437	877	7968
1438	877	7970
1439	877	7969
1440	877	7971
1441	877	7993
1442	877	7994
1443	877	7992
1444	877	8195
1445	877	9160
1446	877	9159
1447	877	9167
1448	877	9169
1449	877	9175
1450	877	9174
1451	877	9184
1452	877	9183
1453	877	9211
1454	877	9215
1455	877	9228
1456	877	9240
1457	877	9245
1458	877	9712
1459	877	9722
1460	877	9710
1461	877	9711
1462	877	9709
1463	877	9675
1464	877	9673
1465	877	9672
1466	877	9723
1467	877	9751
1468	877	9772
1469	877	9771
1470	877	9807
1471	877	9778
1472	877	9793
1473	877	9808
1474	877	9812
1475	877	9829
1476	877	8274
1477	877	8270
1478	877	8272
1479	877	8289
1480	877	8287
1481	877	8291
1482	877	8290
1483	877	8278
1484	877	8288
1485	877	8296
1486	877	8304
1487	877	8302
1488	877	8303
1489	877	8308
1490	877	8309
1491	877	8334
1492	877	8327
1493	877	8386
1494	877	8396
1495	877	8471
1496	877	8459
1497	877	8427
1498	877	8460
1499	877	8982
1500	877	8519
1501	877	8518
1502	877	8511
1503	877	8997
1504	877	8996
1505	877	9002
1506	877	8999
1507	877	9008
1508	877	8992
1509	877	9042
1510	877	9048
1511	877	9051
1512	877	9049
1513	877	9053
1514	877	9057
1515	877	9084
1516	877	9103
1517	877	9110
1518	877	9111
1519	877	9109
1520	877	9112
1521	877	9126
1522	877	9150
1523	878	9150
1524	878	9126
1525	878	9112
1526	878	9110
1527	878	9103
1528	878	9084
1529	878	9053
1530	878	9049
1531	878	9051
1532	878	9048
1533	878	9042
1534	878	9008
1535	878	8999
1536	878	9002
1537	878	8982
1538	878	8975
1539	878	8460
1540	878	8471
1541	878	8386
1542	878	8309
1543	878	8308
1544	878	8303
1545	878	8304
1546	878	8296
1547	878	8288
1548	878	8278
1549	878	8290
1550	878	8291
1551	878	8287
1552	878	8270
1553	878	8274
1554	878	9807
1555	878	9771
1556	878	9772
1557	878	9723
1558	878	9672
1559	878	9673
1560	878	9709
1561	878	9711
1562	878	9710
1563	878	9722
1564	878	9712
1565	878	9245
1566	878	9240
1567	878	9228
1568	878	9211
1569	878	9184
1570	878	9174
1571	878	9175
1572	878	9167
1573	878	9159
1574	878	9160
1575	878	7994
1576	878	7993
1577	878	7969
1578	878	7970
1579	878	7968
1580	878	7937
1581	878	7935
1582	878	7933
1583	878	9370
1584	878	9373
1585	878	9368
1586	878	9330
1587	878	9319
1588	878	9308
1589	878	9310
1590	878	9295
1591	878	9287
1592	878	9271
1593	878	9266
1594	878	9260
1595	878	7919
1596	878	7891
1597	878	7791
1598	878	7786
1599	878	7787
1600	878	7784
1601	878	7792
1602	878	7785
1603	878	7788
1604	878	7783
1605	878	7755
1606	878	7715
1607	878	9457
1608	878	9432
1609	878	9411
1610	878	9422
1611	878	9409
1612	878	9380
1613	878	9374
1614	878	8961
1615	878	8959
1616	878	8942
1617	878	8943
1618	878	8924
1619	878	8915
1620	878	8912
1621	878	8913
1622	878	8909
1623	878	8900
1624	878	8903
1625	878	8904
1626	878	8905
1627	878	8906
1628	878	8895
1629	878	8896
1630	878	8898
1631	878	8899
1632	878	8891
1633	878	8892
1634	878	8879
1635	878	8882
1636	878	8887
1637	878	8889
1638	878	8874
1639	878	8875
1640	878	8876
1641	878	8877
1642	878	8872
1643	878	8863
1644	878	8864
1645	878	8867
1646	878	8865
1647	878	8858
1648	878	8862
1649	878	8856
1650	878	8852
1651	878	8853
1652	878	8855
1653	878	8851
1654	878	8849
1655	878	9926
1656	878	9951
1657	878	9955
1658	878	9986
1659	878	9979
1660	878	9964
1661	878	9898
1662	878	9850
1663	878	9843
1664	878	9863
1665	878	9897
1666	878	9896
1667	878	9841
1668	878	8580
1669	878	8581
1670	878	8579
1671	878	8576
1672	878	8574
1673	878	8575
1674	878	8573
1675	878	8566
1676	878	8563
1677	878	8562
1678	878	8561
1679	878	8557
1680	878	8559
1681	878	8556
1682	878	8554
1683	878	8553
1684	878	8552
1685	878	8535
1686	878	8539
1687	878	8549
1688	878	8669
1689	878	8668
1690	878	8667
1691	878	8653
1692	878	8648
1693	878	8629
1694	878	8626
1695	878	8620
1696	878	8616
1697	878	8611
1698	878	8610
1699	878	8588
1700	878	10108
1701	878	10109
1702	878	10095
1703	878	10077
1704	878	10060
1705	878	8848
1706	878	8847
1707	878	8845
1708	878	8836
1709	878	8832
1710	878	8830
1711	878	8821
1712	878	8820
1713	878	8809
1714	878	8796
1715	878	8792
1716	878	8766
1717	878	8759
1718	878	9617
1719	878	9620
1720	878	9546
1721	878	9542
1722	878	9485
1723	878	8755
1724	878	8725
1725	878	8711
1726	878	8700
1727	879	8700
1728	879	8698
1729	879	8711
1730	879	8725
1731	879	8745
1732	879	8752
1733	879	8755
1734	879	9470
1735	879	9485
1736	879	9471
1737	879	9472
1738	879	9542
1739	879	9546
1740	879	9620
1741	879	9617
1742	879	8759
1743	879	8764
1744	879	8766
1745	879	8792
1746	879	8796
1747	879	8820
1748	879	8832
1749	879	8836
1750	879	8845
1751	879	8847
1752	879	10003
1753	879	10060
1754	879	10071
1755	879	10109
1756	879	10108
1757	879	8588
1758	879	8610
1759	879	8611
1760	879	8616
1761	879	8618
1762	879	8620
1763	879	8632
1764	879	8629
1765	879	8648
1766	879	8653
1767	879	8667
1768	879	8668
1769	879	8669
1770	879	8671
1771	879	8549
1772	879	8539
1773	879	8535
1774	879	8552
1775	879	8553
1776	879	8554
1777	879	8550
1778	879	8556
1779	879	8559
1780	879	8557
1781	879	8561
1782	879	8562
1783	879	8563
1784	879	8566
1785	879	8573
1786	879	8575
1787	879	8574
1788	879	8576
1789	879	8579
1790	879	8581
1791	879	8580
1792	879	9841
1793	879	9896
1794	879	9897
1795	879	9863
1796	879	9843
1797	879	9898
1798	879	9960
1799	879	9979
1800	879	9926
1801	879	8849
1802	879	8851
1803	879	8855
1804	879	8854
1805	879	8853
1806	879	8852
1807	879	8856
1808	879	8862
1809	879	8858
1810	879	8865
1811	879	8867
1812	879	8864
1813	879	8863
1814	879	8869
1815	879	8860
1816	879	8872
1817	879	8877
1818	879	8876
1819	879	8875
1820	879	8874
1821	879	8889
1822	879	8871
1823	879	8887
1824	879	8882
1825	879	8879
1826	879	8891
1827	879	8899
1828	879	8896
1829	879	8895
1830	879	8906
1831	879	8905
1832	879	8904
1833	879	8900
1834	879	8909
1835	879	8913
1836	879	8915
1837	879	8924
1838	879	8943
1839	879	8942
1840	879	8959
1841	879	9374
1842	879	9375
1843	879	9376
1844	879	9380
1845	879	9411
1846	879	9416
1847	879	9432
1848	879	7680
1849	879	7783
1850	879	7788
1851	879	7792
1852	879	7787
1853	879	7786
1854	879	7891
1855	879	9247
1856	879	7919
1857	879	7914
1858	879	9260
1859	879	9266
1860	879	9271
1861	879	9287
1862	879	9295
1863	879	9310
1864	879	9308
1865	879	9309
1866	879	9319
1867	879	9330
1868	879	9368
1869	879	9373
1870	879	9370
1871	879	7933
1872	879	7935
1873	879	7968
1874	879	7969
